Latency on Audio Test,time (μs)
summit_ext4_write,15.457
summit_ext4_write,15.456
summit_ext4_write,15.456
summit_ext4_write,15.456
summit_ext4_write,15.455
summit_ext4_write,15.455
summit_ext4_write,15.455
summit_ext4_write,15.454
summit_ext4_write,15.454
summit_ext4_write,15.453
summit_ext4_write,15.453
summit_ext4_write,15.453
summit_ext4_write,15.453
summit_ext4_write,15.452
summit_ext4_write,15.452
summit_ext4_write,15.452
summit_ext4_write,15.451
summit_ext4_write,15.45
summit_ext4_write,15.45
summit_ext4_write,15.449
summit_ext4_write,15.449
summit_ext4_write,15.448
summit_ext4_write,15.448
summit_ext4_write,15.447
summit_ext4_write,15.446
summit_ext4_write,15.446
summit_ext4_write,15.445
summit_ext4_write,15.444
summit_ext4_write,15.443
summit_ext4_write,15.443
summit_ext4_write,15.442
summit_ext4_write,15.442
summit_ext4_write,15.442
summit_ext4_write,15.44
summit_ext4_write,15.439
summit_ext4_write,15.439
summit_ext4_write,15.439
summit_ext4_write,15.439
summit_ext4_write,15.439
summit_ext4_write,15.437
summit_ext4_write,15.437
summit_ext4_write,15.436
summit_ext4_write,15.435
summit_ext4_write,15.434
summit_ext4_write,15.434
summit_ext4_write,15.434
summit_ext4_write,15.431
summit_ext4_write,15.431
summit_ext4_write,15.431
summit_ext4_write,15.43
summit_ext4_write,15.43
summit_ext4_write,15.43
summit_ext4_write,15.43
summit_ext4_write,15.43
summit_ext4_write,15.43
summit_ext4_write,15.429
summit_ext4_write,15.429
summit_ext4_write,15.429
summit_ext4_write,15.429
summit_ext4_write,15.427
summit_ext4_write,15.427
summit_ext4_write,15.427
summit_ext4_write,15.427
summit_ext4_write,15.427
summit_ext4_write,15.427
summit_ext4_write,15.426
summit_ext4_write,15.424
summit_ext4_write,15.423
summit_ext4_write,15.422
summit_ext4_write,15.422
summit_ext4_write,15.421
summit_ext4_write,15.42
summit_ext4_write,15.42
summit_ext4_write,15.419
summit_ext4_write,15.419
summit_ext4_write,15.418
summit_ext4_write,15.418
summit_ext4_write,15.418
summit_ext4_write,15.417
summit_ext4_write,15.416
summit_ext4_write,15.415
summit_ext4_write,15.414
summit_ext4_write,15.414
summit_ext4_write,15.414
summit_ext4_write,15.414
summit_ext4_write,15.412
summit_ext4_write,15.412
summit_ext4_write,15.412
summit_ext4_write,15.411
summit_ext4_write,15.411
summit_ext4_write,15.41
summit_ext4_write,15.409
summit_ext4_write,15.409
summit_ext4_write,15.408
summit_ext4_write,15.408
summit_ext4_write,15.408
summit_ext4_write,15.407
summit_ext4_write,15.407
summit_ext4_write,15.406
summit_ext4_write,15.405
summit_ext4_write,15.405
summit_ext4_write,15.404
summit_ext4_write,15.404
summit_ext4_write,15.404
summit_ext4_write,15.403
summit_ext4_write,15.403
summit_ext4_write,15.403
summit_ext4_write,15.402
summit_ext4_write,15.402
summit_ext4_write,15.401
summit_ext4_write,15.4
summit_ext4_write,15.4
summit_ext4_write,15.399
summit_ext4_write,15.399
summit_ext4_write,15.399
summit_ext4_write,15.399
summit_ext4_write,15.397
summit_ext4_write,15.397
summit_ext4_write,15.397
summit_ext4_write,15.395
summit_ext4_write,15.395
summit_ext4_write,15.395
summit_ext4_write,15.394
summit_ext4_write,15.394
summit_ext4_write,15.392
summit_ext4_write,15.391
summit_ext4_write,15.391
summit_ext4_write,15.39
summit_ext4_write,15.39
summit_ext4_write,15.39
summit_ext4_write,15.389
summit_ext4_write,15.389
summit_ext4_write,15.389
summit_ext4_write,15.389
summit_ext4_write,15.388
summit_ext4_write,15.388
summit_ext4_write,15.387
summit_ext4_write,15.387
summit_ext4_write,15.386
summit_ext4_write,15.386
summit_ext4_write,15.386
summit_ext4_write,15.385
summit_ext4_write,15.385
summit_ext4_write,15.385
summit_ext4_write,15.385
summit_ext4_write,15.384
summit_ext4_write,15.384
summit_ext4_write,15.383
summit_ext4_write,15.383
summit_ext4_write,15.383
summit_ext4_write,15.382
summit_ext4_write,15.381
summit_ext4_write,15.381
summit_ext4_write,15.381
summit_ext4_write,15.38
summit_ext4_write,15.379
summit_ext4_write,15.378
summit_ext4_write,15.378
summit_ext4_write,15.378
summit_ext4_write,15.377
summit_ext4_write,15.376
summit_ext4_write,15.375
summit_ext4_write,15.375
summit_ext4_write,15.374
summit_ext4_write,15.374
summit_ext4_write,15.374
summit_ext4_write,15.373
summit_ext4_write,15.372
summit_ext4_write,15.371
summit_ext4_write,15.371
summit_ext4_write,15.371
summit_ext4_write,15.371
summit_ext4_write,15.37
summit_ext4_write,15.37
summit_ext4_write,15.369
summit_ext4_write,15.368
summit_ext4_write,15.367
summit_ext4_write,15.366
summit_ext4_write,15.366
summit_ext4_write,15.364
summit_ext4_write,15.364
summit_ext4_write,15.364
summit_ext4_write,15.364
summit_ext4_write,15.363
summit_ext4_write,15.363
summit_ext4_write,15.362
summit_ext4_write,15.361
summit_ext4_write,15.361
summit_ext4_write,15.361
summit_ext4_write,15.36
summit_ext4_write,15.36
summit_ext4_write,15.36
summit_ext4_write,15.36
summit_ext4_write,15.359
summit_ext4_write,15.359
summit_ext4_write,15.359
summit_ext4_write,15.359
summit_ext4_write,15.359
summit_ext4_write,15.358
summit_ext4_write,15.358
summit_ext4_write,15.357
summit_ext4_write,15.356
summit_ext4_write,15.356
summit_ext4_write,15.356
summit_ext4_write,15.356
summit_ext4_write,15.355
summit_ext4_write,15.355
summit_ext4_write,15.355
summit_ext4_write,15.355
summit_ext4_write,15.354
summit_ext4_write,15.354
summit_ext4_write,15.353
summit_ext4_write,15.353
summit_ext4_write,15.352
summit_ext4_write,15.352
summit_ext4_write,15.351
summit_ext4_write,15.348
summit_ext4_write,15.347
summit_ext4_write,15.347
summit_ext4_write,15.346
summit_ext4_write,15.346
summit_ext4_write,15.346
summit_ext4_write,15.345
summit_ext4_write,15.345
summit_ext4_write,15.344
summit_ext4_write,15.344
summit_ext4_write,15.343
summit_ext4_write,15.343
summit_ext4_write,15.342
summit_ext4_write,15.342
summit_ext4_write,15.342
summit_ext4_write,15.341
summit_ext4_write,15.34
summit_ext4_write,15.339
summit_ext4_write,15.339
summit_ext4_write,15.338
summit_ext4_write,15.336
summit_ext4_write,15.336
summit_ext4_write,15.336
summit_ext4_write,15.334
summit_ext4_write,15.334
summit_ext4_write,15.334
summit_ext4_write,15.333
summit_ext4_write,15.332
summit_ext4_write,15.332
summit_ext4_write,15.332
summit_ext4_write,15.33
summit_ext4_write,15.33
summit_ext4_write,15.33
summit_ext4_write,15.329
summit_ext4_write,15.328
summit_ext4_write,15.327
summit_ext4_write,15.327
summit_ext4_write,15.326
summit_ext4_write,15.326
summit_ext4_write,15.325
summit_ext4_write,15.325
summit_ext4_write,15.324
summit_ext4_write,15.324
summit_ext4_write,15.323
summit_ext4_write,15.323
summit_ext4_write,15.322
summit_ext4_write,15.322
summit_ext4_write,15.321
summit_ext4_write,15.321
summit_ext4_write,15.32
summit_ext4_write,15.319
summit_ext4_write,15.319
summit_ext4_write,15.319
summit_ext4_write,15.318
summit_ext4_write,15.317
summit_ext4_write,15.316
summit_ext4_write,15.316
summit_ext4_write,15.315
summit_ext4_write,15.315
summit_ext4_write,15.315
summit_ext4_write,15.315
summit_ext4_write,15.314
summit_ext4_write,15.313
summit_ext4_write,15.312
summit_ext4_write,15.31
summit_ext4_write,15.31
summit_ext4_write,15.31
summit_ext4_write,15.309
summit_ext4_write,15.309
summit_ext4_write,15.308
summit_ext4_write,15.307
summit_ext4_write,15.306
summit_ext4_write,15.306
summit_ext4_write,15.306
summit_ext4_write,15.305
summit_ext4_write,15.305
summit_ext4_write,15.305
summit_ext4_write,15.304
summit_ext4_write,15.303
summit_ext4_write,15.303
summit_ext4_write,15.302
summit_ext4_write,15.302
summit_ext4_write,15.301
summit_ext4_write,15.301
summit_ext4_write,15.301
summit_ext4_write,15.301
summit_ext4_write,15.3
summit_ext4_write,15.298
summit_ext4_write,15.297
summit_ext4_write,15.296
summit_ext4_write,15.296
summit_ext4_write,15.296
summit_ext4_write,15.295
summit_ext4_write,15.294
summit_ext4_write,15.291
summit_ext4_write,15.291
summit_ext4_write,15.291
summit_ext4_write,15.288
summit_ext4_write,15.288
summit_ext4_write,15.288
summit_ext4_write,15.287
summit_ext4_write,15.287
summit_ext4_write,15.287
summit_ext4_write,15.287
summit_ext4_write,15.287
summit_ext4_write,15.287
summit_ext4_write,15.286
summit_ext4_write,15.286
summit_ext4_write,15.285
summit_ext4_write,15.285
summit_ext4_write,15.285
summit_ext4_write,15.285
summit_ext4_write,15.284
summit_ext4_write,15.283
summit_ext4_write,15.283
summit_ext4_write,15.281
summit_ext4_write,15.28
summit_ext4_write,15.279
summit_ext4_write,15.279
summit_ext4_write,15.278
summit_ext4_write,15.278
summit_ext4_write,15.278
summit_ext4_write,15.278
summit_ext4_write,15.278
summit_ext4_write,15.278
summit_ext4_write,15.277
summit_ext4_write,15.276
summit_ext4_write,15.276
summit_ext4_write,15.276
summit_ext4_write,15.273
summit_ext4_write,15.273
summit_ext4_write,15.273
summit_ext4_write,15.273
summit_ext4_write,15.272
summit_ext4_write,15.271
summit_ext4_write,15.271
summit_ext4_write,15.271
summit_ext4_write,15.27
summit_ext4_write,15.27
summit_ext4_write,15.269
summit_ext4_write,15.269
summit_ext4_write,15.269
summit_ext4_write,15.268
summit_ext4_write,15.267
summit_ext4_write,15.267
summit_ext4_write,15.266
summit_ext4_write,15.266
summit_ext4_write,15.266
summit_ext4_write,15.263
summit_ext4_write,15.263
summit_ext4_write,15.263
summit_ext4_write,15.262
summit_ext4_write,15.26
summit_ext4_write,15.26
summit_ext4_write,15.26
summit_ext4_write,15.26
summit_ext4_write,15.259
summit_ext4_write,15.259
summit_ext4_write,15.259
summit_ext4_write,15.259
summit_ext4_write,15.259
summit_ext4_write,15.258
summit_ext4_write,15.258
summit_ext4_write,15.258
summit_ext4_write,15.258
summit_ext4_write,15.256
summit_ext4_write,15.255
summit_ext4_write,15.255
summit_ext4_write,15.254
summit_ext4_write,15.254
summit_ext4_write,15.254
summit_ext4_write,15.253
summit_ext4_write,15.253
summit_ext4_write,15.252
summit_ext4_write,15.252
summit_ext4_write,15.251
summit_ext4_write,15.251
summit_ext4_write,15.25
summit_ext4_write,15.25
summit_ext4_write,15.25
summit_ext4_write,15.249
summit_ext4_write,15.248
summit_ext4_write,15.248
summit_ext4_write,15.248
summit_ext4_write,15.246
summit_ext4_write,15.246
summit_ext4_write,15.246
summit_ext4_write,15.246
summit_ext4_write,15.245
summit_ext4_write,15.245
summit_ext4_write,15.245
summit_ext4_write,15.244
summit_ext4_write,15.243
summit_ext4_write,15.243
summit_ext4_write,15.243
summit_ext4_write,15.242
summit_ext4_write,15.242
summit_ext4_write,15.242
summit_ext4_write,15.241
summit_ext4_write,15.241
summit_ext4_write,15.241
summit_ext4_write,15.241
summit_ext4_write,15.24
summit_ext4_write,15.24
summit_ext4_write,15.24
summit_ext4_write,15.239
summit_ext4_write,15.238
summit_ext4_write,15.237
summit_ext4_write,15.237
summit_ext4_write,15.233
summit_ext4_write,15.233
summit_ext4_write,15.233
summit_ext4_write,15.232
summit_ext4_write,15.232
summit_ext4_write,15.232
summit_ext4_write,15.232
summit_ext4_write,15.232
summit_ext4_write,15.231
summit_ext4_write,15.231
summit_ext4_write,15.231
summit_ext4_write,15.23
summit_ext4_write,15.229
summit_ext4_write,15.229
summit_ext4_write,15.226
summit_ext4_write,15.225
summit_ext4_write,15.225
summit_ext4_write,15.224
summit_ext4_write,15.224
summit_ext4_write,15.224
summit_ext4_write,15.223
summit_ext4_write,15.222
summit_ext4_write,15.222
summit_ext4_write,15.221
summit_ext4_write,15.221
summit_ext4_write,15.221
summit_ext4_write,15.221
summit_ext4_write,15.22
summit_ext4_write,15.22
summit_ext4_write,15.218
summit_ext4_write,15.217
summit_ext4_write,15.216
summit_ext4_write,15.216
summit_ext4_write,15.214
summit_ext4_write,15.213
summit_ext4_write,15.213
summit_ext4_write,15.21
summit_ext4_write,15.21
summit_ext4_write,15.21
summit_ext4_write,15.21
summit_ext4_write,15.207
summit_ext4_write,15.206
summit_ext4_write,15.205
summit_ext4_write,15.205
summit_ext4_write,15.205
summit_ext4_write,15.205
summit_ext4_write,15.203
summit_ext4_write,15.203
summit_ext4_write,15.203
summit_ext4_write,15.199
summit_ext4_write,15.199
summit_ext4_write,15.198
summit_ext4_write,15.196
summit_ext4_write,15.196
summit_ext4_write,15.196
summit_ext4_write,15.196
summit_ext4_write,15.194
summit_ext4_write,15.194
summit_ext4_write,15.193
summit_ext4_write,15.193
summit_ext4_write,15.192
summit_ext4_write,15.191
summit_ext4_write,15.191
summit_ext4_write,15.19
summit_ext4_write,15.19
summit_ext4_write,15.189
summit_ext4_write,15.188
summit_ext4_write,15.188
summit_ext4_write,15.188
summit_ext4_write,15.188
summit_ext4_write,15.187
summit_ext4_write,15.187
summit_ext4_write,15.186
summit_ext4_write,15.186
summit_ext4_write,15.186
summit_ext4_write,15.186
summit_ext4_write,15.185
summit_ext4_write,15.185
summit_ext4_write,15.185
summit_ext4_write,15.183
summit_ext4_write,15.183
summit_ext4_write,15.182
summit_ext4_write,15.181
summit_ext4_write,15.181
summit_ext4_write,15.181
summit_ext4_write,15.18
summit_ext4_write,15.179
summit_ext4_write,15.179
summit_ext4_write,15.176
summit_ext4_write,15.176
summit_ext4_write,15.174
summit_ext4_write,15.174
summit_ext4_write,15.173
summit_ext4_write,15.172
summit_ext4_write,15.172
summit_ext4_write,15.171
summit_ext4_write,15.171
summit_ext4_write,15.171
summit_ext4_write,15.17
summit_ext4_write,15.168
summit_ext4_write,15.167
summit_ext4_write,15.167
summit_ext4_write,15.166
summit_ext4_write,15.166
summit_ext4_write,15.164
summit_ext4_write,15.162
summit_ext4_write,15.162
summit_ext4_write,15.162
summit_ext4_write,15.162
summit_ext4_write,15.162
summit_ext4_write,15.161
summit_ext4_write,15.161
summit_ext4_write,15.161
summit_ext4_write,15.161
summit_ext4_write,15.161
summit_ext4_write,15.16
summit_ext4_write,15.159
summit_ext4_write,15.158
summit_ext4_write,15.157
summit_ext4_write,15.157
summit_ext4_write,15.156
summit_ext4_write,15.156
summit_ext4_write,15.155
summit_ext4_write,15.154
summit_ext4_write,15.153
summit_ext4_write,15.152
summit_ext4_write,15.152
summit_ext4_write,15.152
summit_ext4_write,15.152
summit_ext4_write,15.151
summit_ext4_write,15.15
summit_ext4_write,15.15
summit_ext4_write,15.15
summit_ext4_write,15.149
summit_ext4_write,15.148
summit_ext4_write,15.148
summit_ext4_write,15.147
summit_ext4_write,15.147
summit_ext4_write,15.147
summit_ext4_write,15.146
summit_ext4_write,15.146
summit_ext4_write,15.146
summit_ext4_write,15.145
summit_ext4_write,15.145
summit_ext4_write,15.145
summit_ext4_write,15.144
summit_ext4_write,15.144
summit_ext4_write,15.144
summit_ext4_write,15.144
summit_ext4_write,15.144
summit_ext4_write,15.143
summit_ext4_write,15.143
summit_ext4_write,15.142
summit_ext4_write,15.142
summit_ext4_write,15.141
summit_ext4_write,15.141
summit_ext4_write,15.14
summit_ext4_write,15.14
summit_ext4_write,15.14
summit_ext4_write,15.14
summit_ext4_write,15.14
summit_ext4_write,15.139
summit_ext4_write,15.138
summit_ext4_write,15.138
summit_ext4_write,15.138
summit_ext4_write,15.136
summit_ext4_write,15.136
summit_ext4_write,15.134
summit_ext4_write,15.134
summit_ext4_write,15.131
summit_ext4_write,15.13
summit_ext4_write,15.13
summit_ext4_write,15.129
summit_ext4_write,15.129
summit_ext4_write,15.128
summit_ext4_write,15.127
summit_ext4_write,15.127
summit_ext4_write,15.127
summit_ext4_write,15.127
summit_ext4_write,15.127
summit_ext4_write,15.127
summit_ext4_write,15.126
summit_ext4_write,15.126
summit_ext4_write,15.125
summit_ext4_write,15.125
summit_ext4_write,15.125
summit_ext4_write,15.123
summit_ext4_write,15.123
summit_ext4_write,15.123
summit_ext4_write,15.121
summit_ext4_write,15.12
summit_ext4_write,15.12
summit_ext4_write,15.12
summit_ext4_write,15.119
summit_ext4_write,15.118
summit_ext4_write,15.118
summit_ext4_write,15.116
summit_ext4_write,15.116
summit_ext4_write,15.116
summit_ext4_write,15.115
summit_ext4_write,15.114
summit_ext4_write,15.113
summit_ext4_write,15.113
summit_ext4_write,15.11
summit_ext4_write,15.11
summit_ext4_write,15.11
summit_ext4_write,15.109
summit_ext4_write,15.108
summit_ext4_write,15.108
summit_ext4_write,15.107
summit_ext4_write,15.107
summit_ext4_write,15.105
summit_ext4_write,15.104
summit_ext4_write,15.104
summit_ext4_write,15.103
summit_ext4_write,15.102
summit_ext4_write,15.102
summit_ext4_write,15.101
summit_ext4_write,15.101
summit_ext4_write,15.1
summit_ext4_write,15.098
summit_ext4_write,15.097
summit_ext4_write,15.095
summit_ext4_write,15.094
summit_ext4_write,15.094
summit_ext4_write,15.093
summit_ext4_write,15.09
summit_ext4_write,15.09
summit_ext4_write,15.089
summit_ext4_write,15.088
summit_ext4_write,15.088
summit_ext4_write,15.088
summit_ext4_write,15.087
summit_ext4_write,15.086
summit_ext4_write,15.086
summit_ext4_write,15.086
summit_ext4_write,15.085
summit_ext4_write,15.085
summit_ext4_write,15.085
summit_ext4_write,15.085
summit_ext4_write,15.084
summit_ext4_write,15.084
summit_ext4_write,15.082
summit_ext4_write,15.082
summit_ext4_write,15.079
summit_ext4_write,15.079
summit_ext4_write,15.078
summit_ext4_write,15.078
summit_ext4_write,15.078
summit_ext4_write,15.077
summit_ext4_write,15.076
summit_ext4_write,15.076
summit_ext4_write,15.076
summit_ext4_write,15.075
summit_ext4_write,15.075
summit_ext4_write,15.074
summit_ext4_write,15.073
summit_ext4_write,15.071
summit_ext4_write,15.071
summit_ext4_write,15.07
summit_ext4_write,15.07
summit_ext4_write,15.07
summit_ext4_write,15.069
summit_ext4_write,15.068
summit_ext4_write,15.068
summit_ext4_write,15.067
summit_ext4_write,15.066
summit_ext4_write,15.066
summit_ext4_write,15.066
summit_ext4_write,15.064
summit_ext4_write,15.063
summit_ext4_write,15.062
summit_ext4_write,15.061
summit_ext4_write,15.061
summit_ext4_write,15.061
summit_ext4_write,15.06
summit_ext4_write,15.06
summit_ext4_write,15.059
summit_ext4_write,15.058
summit_ext4_write,15.057
summit_ext4_write,15.057
summit_ext4_write,15.057
summit_ext4_write,15.057
summit_ext4_write,15.056
summit_ext4_write,15.056
summit_ext4_write,15.055
summit_ext4_write,15.055
summit_ext4_write,15.054
summit_ext4_write,15.054
summit_ext4_write,15.054
summit_ext4_write,15.054
summit_ext4_write,15.052
summit_ext4_write,15.052
summit_ext4_write,15.05
summit_ext4_write,15.05
summit_ext4_write,15.05
summit_ext4_write,15.05
summit_ext4_write,15.05
summit_ext4_write,15.049
summit_ext4_write,15.049
summit_ext4_write,15.048
summit_ext4_write,15.048
summit_ext4_write,15.046
summit_ext4_write,15.046
summit_ext4_write,15.045
summit_ext4_write,15.043
summit_ext4_write,15.043
summit_ext4_write,15.043
